be46ZAEA8itk945317,Грибы,"3739CQEA8itk2,0,0,0,-2,0,0,200",JX2,1
5e5aZAEA8itk945318,Грибы,"3739CQEA8itk2,0,0,0,-2,0,0,200",JX2,2
0788ZAEA8itk945319,Грибы,"3739CQEA8itk2,0,0,0,-2,0,0,200",JX2,3
7091ZAEA8itk945320,Грибы,"3739CQEA8itk2,0,0,0,-2,0,0,200",JX2,4
fcafZAEA8itk945321,Грибы,"3739CQEA8itk2,0,0,0,-2,0,0,200",JX2,5
3aadZAEA8itk945325,Членистоногие,"1760CQEA8itk0,-4,0,-2,0,0,2,165",JX2,1
7971ZAEA8itk945326,Членистоногие,"1760CQEA8itk0,-4,0,-2,0,0,2,165",JX2,2
81d3ZAEA8itk945327,Членистоногие,"1760CQEA8itk0,-4,0,-2,0,0,2,165",JX2,3
537bZAEA8itk945328,Членистоногие,"1760CQEA8itk0,-4,0,-2,0,0,2,165",JX2,4
b71bZAEA8itk945329,Членистоногие,"1760CQEA8itk0,-4,0,-2,0,0,2,165",JX2,5
20faZAEA8itk945333,Моллюски,"f585CQEA8itk0,-4,-5,0,-2,0,0,175",JX2,1
9825ZAEA8itk945334,Моллюски,"f585CQEA8itk0,-4,-5,0,-2,0,0,175",JX2,2
5a5fZAEA8itk945335,Моллюски,"f585CQEA8itk0,-4,-5,0,-2,0,0,175",JX2,3
7cbcZAEA8itk945336,Моллюски,"f585CQEA8itk0,-4,-5,0,-2,0,0,175",JX2,4
1fccZAEA8itk945337,Моллюски,"f585CQEA8itk0,-4,-5,0,-2,0,0,175",JX2,5
6b7cZAEA8itk945349,Рыбы,"7b6bCQEA8itk2,0,0,0,-2,0,0,225",JX2,1
b07aZAEA8itk945350,Рыбы,"7b6bCQEA8itk2,0,0,0,-2,0,0,225",JX2,2
481bZAEA8itk945351,Рыбы,"7b6bCQEA8itk2,0,0,0,-2,0,0,225",JX2,3
5b5cZAEA8itk945352,Рыбы,"7b6bCQEA8itk2,0,0,0,-2,0,0,225",JX2,4
1b7eZAEA8itk945353,Рыбы,"7b6bCQEA8itk2,0,0,0,-2,0,0,225",JX2,5
99d8ZAEA8itk945357,Рептилии,"f197CQEA8itk0,-4,-5,0,-2,0,0,220",JX2,1
ab7eZAEA8itk945358,Рептилии,"f197CQEA8itk0,-4,-5,0,-2,0,0,220",JX2,2
e5b0ZAEA8itk945359,Рептилии,"f197CQEA8itk0,-4,-5,0,-2,0,0,220",JX2,3
8493ZAEA8itk945360,Рептилии,"f197CQEA8itk0,-4,-5,0,-2,0,0,220",JX2,4
dfa8ZAEA8itk945361,Рептилии,"f197CQEA8itk0,-4,-5,0,-2,0,0,220",JX2,5
476eZAEA8itk945365,Птицы,"7fbeCQEA8itk0,-4,0,-2,0,0,2,235",JX2,1
3087ZAEA8itk945366,Птицы,"7fbeCQEA8itk0,-4,0,-2,0,0,2,235",JX2,2
2d76ZAEA8itk945367,Птицы,"7fbeCQEA8itk0,-4,0,-2,0,0,2,235",JX2,3
79f9ZAEA8itk945368,Птицы,"7fbeCQEA8itk0,-4,0,-2,0,0,2,235",JX2,4
e7f2ZAEA8itk945369,Птицы,"7fbeCQEA8itk0,-4,0,-2,0,0,2,235",JX2,5
