5a5eZAEA8itk901925,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,1
ae2cZAEA8itk901926,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,2
bbb6ZAEA8itk901927,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,3
d22eZAEA8itk901928,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,4
c44dZAEA8itk901929,Членистоногие,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,5
6a4cZAEA8itk901933,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,1
c42aZAEA8itk901934,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,2
1f18ZAEA8itk901935,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,3
cb28ZAEA8itk901936,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,4
043aZAEA8itk901937,Моллюски,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,5
fe48ZAEA8itk901949,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,1
992eZAEA8itk901950,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,2
d7e8ZAEA8itk901951,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,3
6478ZAEA8itk901952,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,4
0301ZAEA8itk901953,Рыбы,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,5
d29cZAEA8itk901957,Рептилии,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,1
d8bcZAEA8itk901958,Рептилии,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,2
9be0ZAEA8itk901959,Рептилии,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,3
5b4fZAEA8itk901960,Рептилии,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,4
cdbaZAEA8itk901961,Рептилии,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,5
b30cZAEA8itk901965,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,1
5841ZAEA8itk901966,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,2
4625ZAEA8itk901967,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,3
0e5bZAEA8itk901968,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,4
f7d8ZAEA8itk901969,Птицы,"8da8CQEA8itk0,0,0,0,0,0,0,0",YE7,5
